BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
202003,19,49,202003,19,50,146515,880553,TEXAS,48,2020,March,Tornado,C,417,SHACKELFORD,SJT,3/19/20 00:49,CST-6,3/19/20 00:50,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EFU,0.76,135,,,,,15,SW,ACAMPO,14,SW,ACAMPO,32.5726,-99.6096,32.58,-99.6,"A cold front interacting with an upper level disturbance and plenty of moisture triggered a supercell just northwest of Throckmorton on March 17.  Stormchasers videtoped a brief tornado touchdown just northwest of Throckmorton.  ||By the afternoon of March 18 into the early morning hours of March 19, a strong upper level low pressure system moved northeast across the Panhandle.  Plenty of wind shear and instability interacted with a dryline, copious gulf moisture and triggered an isolated discrete supercell.  This tornadic supercell produced at least three tornadoes from southeast Nolan County to Taylor, Jones and Shackelford Counties.  Two of the tornadoes were EF-2 at times and did extension damage along its track across four counties.",This tornado began just inside Jones County northeast of Abilene and crossed into southwest Shackelford County.  There was a report of debris deposited along the Jones and Shackelford County lines.  Radar also showed a debris ball signature in this area.,CSV
202003,19,30,202003,19,31,146515,880531,TEXAS,48,2020,March,Tornado,C,441,TAYLOR,SJT,3/19/20 00:30,CST-6,3/19/20 00:31,0,0,0,0,60.00K,0.00K,NWS Storm Survey,,,,,EF1,0.23,35,,,,,1,S,TYE,1,SSE,TYE,32.4388,-99.8697,32.4404,-99.8662,"A cold front interacting with an upper level disturbance and plenty of moisture triggered a supercell just northwest of Throckmorton on March 17.  Stormchasers videtoped a brief tornado touchdown just northwest of Throckmorton.  ||By the afternoon of March 18 into the early morning hours of March 19, a strong upper level low pressure system moved northeast across the Panhandle.  Plenty of wind shear and instability interacted with a dryline, copious gulf moisture and triggered an isolated discrete supercell.  This tornadic supercell produced at least three tornadoes from southeast Nolan County to Taylor, Jones and Shackelford Counties.  Two of the tornadoes were EF-2 at times and did extension damage along its track across four counties.","Power flashes were reported by local law enforcement officials on the south side of Tye. |A NWS Storm Survey verified the tornado mostly impacted the south side of Tye.  The  tornado took the roof of a manufactured home on the south side of Tye, it damaged playground equipment at Ryster Park, and destroyed a nearby metal carport.  This EF-1 tornado touched down briefly.  Tye Police assisted with this damage survey.",CSV
202003,17,1525,202003,17,1526,146515,880549,TEXAS,48,2020,March,Tornado,C,447,THROCKMORTON,SJT,3/17/20 15:25,CST-6,3/17/20 15:26,0,0,0,0,0.00K,0.00K,Storm Chaser,,,,,EFU,0.07,35,,,,,8,NW,THROCKMORTON,8,NW,THROCKMORTON,33.26,-99.28,33.26,-99.2787,"A cold front interacting with an upper level disturbance and plenty of moisture triggered a supercell just northwest of Throckmorton on March 17.  Stormchasers videtoped a brief tornado touchdown just northwest of Throckmorton.  ||By the afternoon of March 18 into the early morning hours of March 19, a strong upper level low pressure system moved northeast across the Panhandle.  Plenty of wind shear and instability interacted with a dryline, copious gulf moisture and triggered an isolated discrete supercell.  This tornadic supercell produced at least three tornadoes from southeast Nolan County to Taylor, Jones and Shackelford Counties.  Two of the tornadoes were EF-2 at times and did extension damage along its track across four counties.",Storm chasers videotaped a brief touchdown of a tornado 8 miles northwest of Throckmorton.,CSV
202003,19,7,202003,19,13,146515,880442,TEXAS,48,2020,March,Tornado,C,441,TAYLOR,SJT,3/19/20 00:07,CST-6,3/19/20 00:13,0,0,0,0,0.00K,0.00K,Law Enforcement,,,,,EF2,6.18,425,,,,,3,W,MULBERRY CANYON,3,SSE,BLAIR,32.343,-100.1489,32.3816,-100.0534,"A cold front interacting with an upper level disturbance and plenty of moisture triggered a supercell just northwest of Throckmorton on March 17.  Stormchasers videtoped a brief tornado touchdown just northwest of Throckmorton.  ||By the afternoon of March 18 into the early morning hours of March 19, a strong upper level low pressure system moved northeast across the Panhandle.  Plenty of wind shear and instability interacted with a dryline, copious gulf moisture and triggered an isolated discrete supercell.  This tornadic supercell produced at least three tornadoes from southeast Nolan County to Taylor, Jones and Shackelford Counties.  Two of the tornadoes were EF-2 at times and did extension damage along its track across four counties.","This is the same EF-2 Tornado that began in southeast Nolan County and crossed into southwest Taylor County.  About 9.7 miles south of Trent near the Nolan-Taylor County Line, High Resolution Satellite Data showed the tornado destroyed a forest.  Radar also showed a Tornado Debris Signature in this part of southwest Taylor County.  About 8 miles south southeast of Trent, a NWS damage survey observed snapped large tree trunks, destruction of a large barn, tossed tractors and two vehicles that were also tossed.   The resident could see the tornado approaching from his back door.  About 8 miles south southeast of Trent, this same tornado snapped large Oak Tree trunks, scoured the ground, shredded a large Cedar Tree trunk, and even removed some bark from some of the trees.  It damaged the roof of a nearby home.  Hi-Res Satellite also showed the forest destroyed by this tornado.  Taylor County Emergency Management assisted with this damage survey.",CSV
202003,18,2036,202003,18,2042,146602,881056,TEXAS,48,2020,March,Tornado,C,503,YOUNG,FWD,3/18/20 20:36,CST-6,3/18/20 20:42,1,0,0,0,3.00K,0.00K,NWS Storm Survey,,,,,EF0,1.55,120,,,,,3,ENE,BUNGER,3,S,GRAHAM MUNI ARPT,33.0367,-98.546,33.0591,-98.5458,An upper level trough near the region contributed to several rounds of severe weather over a 2 day period. The first round was an MCS that resulted in flooding across parts of North Texas. The second round resulted in a few tornadoes to the west and northwest of the DFW Metroplex. The final round was afternoon convection that produced some small hail around the DFW Metroplex.,"The same thunderstorm that produced the tornado near South Bend produced another tornado to the east, just south of Pettus Ln and Old Hwy 16. This storm moved north, mainly causing tree damage. There was one home in the path which sustained minor roof damage. The tornado dissipated shortly after damaging the house. Maximum winds with this tornado were near 80 mph with a maximum width of 120 yards.",CSV
202003,18,2121,202003,18,2123,146602,881058,TEXAS,48,2020,March,Tornado,C,237,JACK,FWD,3/18/20 21:21,CST-6,3/18/20 21:23,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF0,0.67,46,,,,,1,SE,SENATE,1,ESE,SENATE,33.1628,-98.2887,33.1649,-98.2774,An upper level trough near the region contributed to several rounds of severe weather over a 2 day period. The first round was an MCS that resulted in flooding across parts of North Texas. The second round resulted in a few tornadoes to the west and northwest of the DFW Metroplex. The final round was afternoon convection that produced some small hail around the DFW Metroplex.,"A tornado began in southwestern Jack County approximately 1 mile south of US-380 just east of Marley Road. The tornado briefly touched down and moved from southwest to northeast, and its damage was confined to trees in the area. Several tree trunks were snapped halfway up the trunk or uprooted in-tact. Many of the surrounding trees also had small to large branches broken. The tornado then lifted before reaching Dark Corner Road. Maximum winds with this tornado were estimated at 100 mph.",CSV
202003,18,2107,202003,18,2110,146602,881057,TEXAS,48,2020,March,Tornado,C,497,WISE,FWD,3/18/20 21:07,CST-6,3/18/20 21:10,0,0,0,0,1.00K,0.00K,NWS Storm Survey,,,,,EF0,0.81,100,,,,,5,NE,ALVORD,5,NE,ALVORD,33.4159,-97.6198,33.423,-97.6104,An upper level trough near the region contributed to several rounds of severe weather over a 2 day period. The first round was an MCS that resulted in flooding across parts of North Texas. The second round resulted in a few tornadoes to the west and northwest of the DFW Metroplex. The final round was afternoon convection that produced some small hail around the DFW Metroplex.,"An embedded tornado snapped and uprooted several trees along a path following County Road 2690 in northern Wise County. The tornado turned to the east near the end of its path where it damaged a sound barrier at a gas well and a shed. Maximum winds were 100 mph, and the maximum width was about 100 yards.",CSV
202003,13,1853,202003,13,1857,145277,874513,TEXAS,48,2020,March,Tornado,C,389,REEVES,MAF,3/13/20 18:53,CST-6,3/13/20 18:57,0,0,0,0,,,NWS Storm Survey,,,,,EFU,4.48,300,MAF,TX,301,LOVING,49,N,BALMORHEA,4,NNW,ARNO,31.6892,-103.73,31.7099,-103.6578,An upper level low over southern California moved east and developed into an upper trough over Arizona and New Mexico. An upper level jet stream moved over West Texas and produced more lift in the atmosphere. A cold front moved south into the area and stalled near the Pecos River. There was moderate instability and high moisture and wind shear across the area. These conditions resulted in thunderstorms that produced tornadoes and wind damage near the Pecos River.,"A thunderstorm in Reeves County produced a tornado about eight miles west of Mentone. A National Weather Service survey team was unable to locate damage directly caused by the tornado due to poor road networks. Photos provided by the public and emergency management suggested that the tornado was significant, however due to a lack of damage indicators, the survey team was unable to determine a path and intensity. Thus, the tornado was rated an EF-U. It was estimated that the tornado traveled roughly 12 miles before lifting from storm spotter reports and radar signatures. The tornado started in Reeves County and moved east into Loving County. It lifted before reaching Highway 302 and moved just north of Mentone.",CSV
202003,13,1857,202003,13,1902,145277,874514,TEXAS,48,2020,March,Tornado,C,301,LOVING,MAF,3/13/20 18:57,CST-6,3/13/20 19:02,0,0,0,0,,,NWS Storm Survey,,,,,EFU,4.49,300,,,,,3,WNW,MENTONE,2,NNE,MENTONE,31.7099,-103.6578,31.7247,-103.5833,An upper level low over southern California moved east and developed into an upper trough over Arizona and New Mexico. An upper level jet stream moved over West Texas and produced more lift in the atmosphere. A cold front moved south into the area and stalled near the Pecos River. There was moderate instability and high moisture and wind shear across the area. These conditions resulted in thunderstorms that produced tornadoes and wind damage near the Pecos River.,"A thunderstorm in Reeves County produced a tornado about eight miles west of Mentone. A National Weather Service survey team was unable to locate damage directly caused by the tornado due to poor road networks. Photos provided by the public and emergency management suggested that the tornado was significant, however due to a lack of damage indicators, the survey team was unable to determine a path and intensity. Thus, the tornado was rated an EF-U. It was estimated that the tornado traveled roughly 12 miles before lifting from storm spotter reports and radar signatures. The tornado started in Reeves County and moved east into Loving County. It lifted before reaching Highway 302 and moved just north of Mentone.",CSV
202003,18,2020,202003,18,2032,146602,881051,TEXAS,48,2020,March,Tornado,C,497,WISE,FWD,3/18/20 20:20,CST-6,3/18/20 20:32,0,0,0,0,70.00K,0.00K,NWS Storm Survey,,,,,EF0,4.02,575,,,,,3,NW,LAKE BRIDGEPORT,2,SSW,CHICO,33.2501,-97.8992,33.2732,-97.8354,An upper level trough near the region contributed to several rounds of severe weather over a 2 day period. The first round was an MCS that resulted in flooding across parts of North Texas. The second round resulted in a few tornadoes to the west and northwest of the DFW Metroplex. The final round was afternoon convection that produced some small hail around the DFW Metroplex.,"A tornado began in western Wise Co near El Lago Road and Private Road 1732. The tornado damaged trees and 2 mobile homes in the early part of the track. The most significant damage occurred to property along Moonlight Bay Drive. Dozens of trees were uprooted, snapped or damaged in a wide swath. The roof was partially torn off of one house when the winds entered the garage and tore off the roof over the garage. The tornado then moved over Lake Bridgeport continuing to the northeast. It damaged more trees on the northeast side of the lake between the lake shore and County Road 2952. It did cross CR 2952 but its dissipation point could not be determined as it moved into unreachable land on the east side of the road. The tornado dissipated before reaching the town of Chico. The tornado traveled just over 4 miles and was about 0.3 miles wide at its widest point. The maximum winds were estimated at 110 mph.",CSV
